GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	A0A023I7F4	CYTB	GO:0005739		9606	CYTB	C
UniProtKB	A0A023I7F4	CYTB	GO:0005743		9606	CYTB	C
UniProtKB	A0A023I7F4	CYTB	GO:0005743		9606	CYTB	C
UniProtKB	A0A023I7H2	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I7H2	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I7H5	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I7H5	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7H5	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7J4	ND2	GO:0006120		9606	ND2	P
UniProtKB	A0A023I7J4	ND2	GO:0005739		9606	ND2	C
UniProtKB	A0A023I7J4	ND2	GO:0005743		9606	ND2	C
UniProtKB	A0A023I7J4	ND2	GO:0005743		9606	ND2	C
UniProtKB	A0A023I7L8	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I7L8	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7L8	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7N5	ND1	GO:0005739		9606	ND1	C
UniProtKB	A0A023I7N5	ND1	GO:0005743		9606	ND1	C
UniProtKB	A0A023I7N7	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I7N7	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7N7	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7N8	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I7N8	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I7R1	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I7R1	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I7R3	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I7R3	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I7V4	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I7V4	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7V4	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I7W4	ND6	GO:0005739		9606	ND6	C
UniProtKB	A0A023I7W4	ND6	GO:0031966		9606	ND6	C
UniProtKB	A0A023I7Z4	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I7Z4	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I807	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I807	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I825	CYTB	GO:0005739		9606	CYTB	C
UniProtKB	A0A023I825	CYTB	GO:0005743		9606	CYTB	C
UniProtKB	A0A023I825	CYTB	GO:0005743		9606	CYTB	C
UniProtKB	A0A023I845	ND2	GO:0006120		9606	ND2	P
UniProtKB	A0A023I845	ND2	GO:0005739		9606	ND2	C
UniProtKB	A0A023I845	ND2	GO:0005743		9606	ND2	C
UniProtKB	A0A023I845	ND2	GO:0005743		9606	ND2	C
UniProtKB	A0A023I852	ND6	GO:0005739		9606	ND6	C
UniProtKB	A0A023I852	ND6	GO:0031966		9606	ND6	C
UniProtKB	A0A023I885	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I885	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I889	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I889	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I889	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I890	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I890	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I8C1	ND5	GO:0005739		9606	ND5	C
UniProtKB	A0A023I8C1	ND5	GO:0005743		9606	ND5	C
UniProtKB	A0A023I8C2	COX1	GO:0005739		9606	COX1	C
UniProtKB	A0A023I8C2	COX1	GO:0005743		9606	COX1	C
UniProtKB	A0A023I8C2	COX1	GO:0005743		9606	COX1	C
UniProtKB	A0A023I8E0	COX1	GO:0005739		9606	COX1	C
UniProtKB	A0A023I8E0	COX1	GO:0005743		9606	COX1	C
UniProtKB	A0A023I8E0	COX1	GO:0005743		9606	COX1	C
UniProtKB	A0A023I8F1	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I8F1	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I8F1	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I8F6	ATP6	GO:0005739		9606	ATP6	C
UniProtKB	A0A023I8F6	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I8F6	ATP6	GO:0005743		9606	ATP6	C
UniProtKB	A0A023I8I7	ND5	GO:0005739		9606	ND5	C
